review_id,ATT,BI,PV,rating,beliefs
R0998,1.0,1.0,,4.0,"[{""belief_text"": ""perfect for sensitive and dry skin"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}]"
R0999,0.4,,1.0,4.0,"[{""belief_text"": ""good quality"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""smaller than expected"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
R1000,0.0,,1.0,3.0,"[{""belief_text"": ""cuticle cream is the only thing that can be used from this brand"", ""b_i"": 0.8, ""e_i"": 0, ""att_component"": 0.0, ""type"": ""attribute""}]"
R1001,2.5,1.0,3.0,5.0,"[{""belief_text"": ""smells good"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""works great on hands, makes them super soft even with frequent washing"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""great as a gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1002,-0.5,,1.0,4.0,"[{""belief_text"": ""product size"", ""b_i"": 0.5, ""e_i"": -1, ""att_component"": -0.5, ""type"": ""attribute""}]"
R1003,,,,5.0,"[{""belief_text"": ""great gift"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1004,2.5,3.0,3.0,5.0,"[{""belief_text"": ""product is loved by kids/teenagers"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""high repurchase rate (2nd time)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""high frequency of use (uses every day)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1005,0.8,,,5.0,"[{""belief_text"": ""good as a gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1006,0.9,,,5.0,"[{""belief_text"": ""brand is reliable"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R1007,1.9,,3.0,5.0,"[{""belief_text"": ""all natural"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}, {""belief_text"": ""works great on my dry hands"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R1008,0.8,,,5.0,"[{""belief_text"": ""great stocking stuffer"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1009,1.9,,3.0,5.0,"[{""belief_text"": ""smells wonderful"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""perfect for travel"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}]"
R1010,1.6,,,5.0,"[{""belief_text"": ""samplers are amazing for introducing classics and new items"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""haven't found a product we dislike"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1011,1.0,,,5.0,"[{""belief_text"": ""product matches advertisement description"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R1012,0.8,,,5.0,"[{""belief_text"": ""brand is great"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1013,1.6,3.0,3.0,5.0,"[{""belief_text"": ""the price was great"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""The packaging is clean and eye-catching"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""The lip bomb is smooth"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R1014,1.6,,2.0,5.0,"[{""belief_text"": ""great gift pack"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""perfect for trying products before committing to larger sizes"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1015,0.8,,1.0,5.0,"[{""belief_text"": ""perfect gift for dry skin"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1016,2.7,3.0,3.0,5.0,"[{""belief_text"": ""effective"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""fast delivery"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""will repurchase"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R1017,0.8,,,5.0,"[{""belief_text"": ""love the smell"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1018,,,,5.0,"[{""belief_text"": ""good quality"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1019,0.8,,2.0,5.0,"[{""belief_text"": ""great for gifting"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}, {""belief_text"": ""a little smaller than expected"", ""b_i"": 0.7, ""e_i"": -1, ""att_component"": -0.7, ""type"": ""attribute""}, {""belief_text"": ""has plenty of stuff for the price"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1020,1.0,,,5.0,"[{""belief_text"": ""loved the entire set"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R1021,2.4,,2.0,5.0,"[{""belief_text"": ""smells good but not over powering"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""provides great amount of moisture"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""nice little gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1022,,,,5.0,"[{""belief_text"": ""suitable for wedding/bridesmaid bags"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R1023,0.8,,,5.0,"[{""belief_text"": ""great for gifts"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1024,,1.0,,5.0,"[{""belief_text"": ""product is good"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1025,0.8,,3.0,5.0,"[{""belief_text"": ""great products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""worth it due to deal of the day"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""price/value""}]"
R1026,1.9,1.0,3.0,5.0,"[{""belief_text"": ""love Burts Bees products (brand)"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}, {""belief_text"": ""great price on Amazon"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R1027,-1.0,,1.0,3.0,"[{""belief_text"": ""very pricey"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""very tiny package"", ""b_i"": 0.9, ""e_i"": -1, ""att_component"": -0.9, ""type"": ""attribute""}, {""belief_text"": ""excellent product (brand)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1028,1.6,,,5.0,"[{""belief_text"": ""beautiful packaging"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}, {""belief_text"": ""amazing products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""great gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1029,2.7,3.0,3.0,5.0,"[{""belief_text"": ""did not cause allergic reactions or headaches"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""scent is amazing and does not bother sensitive users"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""highly recommend the product"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1030,0.9,,2.0,5.0,"[{""belief_text"": ""great packaging"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}, {""belief_text"": ""product works good despite not loving the smell"", ""b_i"": 0.8, ""e_i"": 0, ""att_component"": 0.0, ""type"": ""attribute""}, {""belief_text"": ""love the hand moisturizer and foot cream"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R1031,0.0,,2.0,4.0,"[{""belief_text"": ""good little gift box"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""sample sizes not a full kit"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R1032,2.7,,3.0,5.0,"[{""belief_text"": ""The lotions smell so good"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""Perfect little gift set"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}, {""belief_text"": ""Can't go wrong with this brand"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R1033,1.6,,2.0,5.0,"[{""belief_text"": ""everything in the box worked great"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""items worked so good"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1034,,,3.0,4.0,"[{""belief_text"": ""great deal"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1035,0.9,,,4.0,"[{""belief_text"": ""makes a great gift kit"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1036,-1.1,,0.0,3.0,"[{""belief_text"": ""arrived a day late"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}, {""belief_text"": ""product was damaged"", ""b_i"": 0.7, ""e_i"": -1, ""att_component"": -0.7, ""type"": ""attribute""}]"
R1037,0.8,,1.0,3.0,"[{""belief_text"": ""lips are great"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""tips better at night"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""didn't soak in very quickly"", ""b_i"": 0.7, ""e_i"": -1, ""att_component"": -0.7, ""type"": ""attribute""}]"
R1038,,,,5.0,"[{""belief_text"": ""overall positive evaluation"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1039,0.7,,,5.0,"[{""belief_text"": ""product is great"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R1040,0.8,,,5.0,"[{""belief_text"": ""overall rating is excellent"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1041,1.7,3.0,3.0,5.0,"[{""belief_text"": ""highly recommend and amazing product"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""good to keep in book bag or purse"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1042,-0.2,,1.0,3.0,"[{""belief_text"": ""good product quality"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}, {""belief_text"": ""travel sized / way too small"", ""b_i"": 0.5, ""e_i"": -1, ""att_component"": -0.5, ""type"": ""attribute""}, {""belief_text"": ""doesn't last but a few times"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
R1043,,,,5.0,"[{""belief_text"": ""lovely gift"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1044,0.8,,2.0,5.0,"[{""belief_text"": ""cute little gift set"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}, {""belief_text"": ""a great bunch of products in this little package"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1045,1.7,,2.0,4.0,"[{""belief_text"": ""great set for a gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""she loved it"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1046,2.6,2.0,3.0,4.0,"[{""belief_text"": ""good variety of items"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""price is very fair for what you get"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""recipients of the gifts have been very pleased"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1047,,,,5.0,"[{""belief_text"": ""great gift for holidays"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1048,4.0,3.0,3.0,5.0,"[{""belief_text"": ""hand salve and moisturizer helped dry skin tremendously, transformed skin from dry and cracked to smooth and soft"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""chapstick has a little tint which I enjoyed"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""lemon cuticle butter helped my cuticles and my nails have been growing longer"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""almond hand cream is a rich buttery moisturizer perfect for dry skin"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""think this would also be suitable for sensitive skin"", ""b_i"": 0.5, ""e_i"": 1, ""att_component"": 0.5, ""type"": ""attribute""}]"
R1049,2.6,,3.0,5.0,"[{""belief_text"": ""super hidratantes"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""los olores magnificos"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""la crema para las cuticulas es una fantasia, lleva tus cuticulas de creticas a hermosas"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}]"
R1050,0.8,,,5.0,"[{""belief_text"": ""perfect gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1051,0.8,,3.0,5.0,"[{""belief_text"": ""good price for what you get"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""small portions but great for purses"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R1052,-0.4,,1.0,4.0,"[{""belief_text"": ""great products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""small amounts"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}, {""belief_text"": ""packaging makes it look like you're getting more than you really do"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R1053,2.7,,3.0,5.0,"[{""belief_text"": ""huge fan of this brand"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""all i need is in one package"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""perfect"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R1054,,,,5.0,"[{""belief_text"": ""excellent overall effect"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1055,0.8,,,5.0,"[{""belief_text"": ""great gift for mom"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1056,1.2,1.0,3.0,5.0,"[{""belief_text"": ""makes your hands feel so soft"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""everything smells amazing"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""ever so slightly smaller than imagined"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
R1057,1.9,1.0,3.0,5.0,"[{""belief_text"": ""love Burt's Bees brand"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}, {""belief_text"": ""all their products are so good"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1058,,,,5.0,"[{""belief_text"": ""good stuff"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1059,0.8,,2.0,5.0,"[{""belief_text"": ""overall great product"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1060,,,1.0,5.0,"[{""belief_text"": ""cute packaging"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}, {""belief_text"": ""good way to try different products"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1061,-0.8,0.0,0.0,1.0,"[{""belief_text"": ""didn't care for the performance"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}, {""belief_text"": ""didn't care for the smell; it smelled old"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
R1062,,,,5.0,"[{""belief_text"": ""great gift idea"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1063,0.8,,,5.0,"[{""belief_text"": ""loved it"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1064,0.9,3.0,3.0,5.0,"[{""belief_text"": ""very nice creams"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1065,2.0,,3.0,5.0,"[{""belief_text"": ""perfect for a gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""looks like it cost more than you spent"", ""b_i"": 0.4, ""e_i"": 1, ""att_component"": 0.4, ""type"": ""attribute""}, {""belief_text"": ""ideal for winter to address dry lips and cracked dry hands"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1066,1.0,,,5.0,"[{""belief_text"": ""product is awesome"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}]"
R1067,1.7,,1.0,5.0,"[{""belief_text"": ""especially the foot cream"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""mum loves it"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1068,1.5,1.0,3.0,5.0,"[{""belief_text"": ""helped in managing dry and flakey skin"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""works wonders"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1069,2.8,1.0,3.0,5.0,"[{""belief_text"": ""incredibly moisturizing for cracked dry feet"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}, {""belief_text"": ""very moisturizing for hands and feet during winter"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""loved this product line"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1070,,,3.0,5.0,"[{""belief_text"": ""great value"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}]"
R1071,1.7,,3.0,5.0,"[{""belief_text"": ""perfect gift"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}, {""belief_text"": ""recipients loved them"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R1072,-0.8,,0.0,1.0,"[{""belief_text"": ""came with only 4 of the products inside"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R1073,2.3,,3.0,4.0,"[{""belief_text"": ""great price for the amount of products"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""perfect for trying out the product before buying"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""attribute""}, {""belief_text"": ""good product"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1074,-0.8,,,4.0,"[{""belief_text"": ""product size is small"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}]"
R1075,2.5,,3.0,5.0,"[{""belief_text"": ""works well"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""quick shipping"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""smells great"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1076,0.8,,3.0,5.0,"[{""belief_text"": ""product meets all advertised claims"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1077,1.8,,3.0,5.0,"[{""belief_text"": ""perfect gift set"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""general_belief""}, {""belief_text"": ""travel size moisturizers and lip balms"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""attribute""}, {""belief_text"": ""suitable for sensitive skin"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1078,2.0,,,5.0,"[{""belief_text"": ""high brand quality"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}, {""belief_text"": ""trustworthy brand"", ""b_i"": 1.0, ""e_i"": 1, ""att_component"": 1.0, ""type"": ""attribute""}]"
R1079,0.8,,,5.0,"[{""belief_text"": ""great gift item"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}, {""belief_text"": ""item came in as expected"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1080,2.5,1.0,1.0,5.0,"[{""belief_text"": ""suitable for sensitive skin"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""no problem with fragrance sensitivity"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""positive experience with brand's products"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1081,-1.5,,0.0,1.0,"[{""belief_text"": ""product missing from order"", ""b_i"": 0.8, ""e_i"": -1, ""att_component"": -0.8, ""type"": ""attribute""}, {""belief_text"": ""inconvenience of having to exchange"", ""b_i"": 0.7, ""e_i"": -1, ""att_component"": -0.7, ""type"": ""attribute""}]"
R1082,1.7,,,5.0,"[{""belief_text"": ""great gift idea"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}, {""belief_text"": ""loved it"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1083,2.4,1.0,3.0,5.0,"[{""belief_text"": ""cute set for a gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""products are great"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}, {""belief_text"": ""reasonable price for what you get"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1084,2.6,1.0,3.0,5.0,"[{""belief_text"": ""works great for very dry skin and lips"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""great price"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""hands are soft and lips not cracked"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1085,1.6,,3.0,5.0,"[{""belief_text"": ""good value (cheaper than brand website)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""suitable as a gift (nice stocking stuffer)"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}]"
R1086,1.8,,,5.0,"[{""belief_text"": ""no adverse reactions for sensitive skin"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""attribute""}, {""belief_text"": ""recipient was thrilled"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1087,0.8,,,5.0,"[{""belief_text"": ""lovely gift"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1088,0.9,,,5.0,"[{""belief_text"": ""product is great"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1089,,,,2.0,"[{""belief_text"": ""product is okay"", ""b_i"": null, ""e_i"": 0, ""att_component"": null, ""type"": ""general_belief""}]"
R1090,0.8,,,5.0,"[{""belief_text"": ""great gift set"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""general_belief""}]"
R1091,0.9,3.0,3.0,5.0,"[{""belief_text"": ""products are of good quality"", ""b_i"": 0.9, ""e_i"": 1, ""att_component"": 0.9, ""type"": ""general_belief""}]"
R1092,,,,4.0,"[{""belief_text"": ""good as a gift"", ""b_i"": null, ""e_i"": 1, ""att_component"": null, ""type"": ""general_belief""}]"
R1093,1.5,,2.0,5.0,"[{""belief_text"": ""good price"", ""b_i"": 0.8, ""e_i"": 1, ""att_component"": 0.8, ""type"": ""attribute""}, {""belief_text"": ""good product"", ""b_i"": 0.7, ""e_i"": 1, ""att_component"": 0.7, ""type"": ""general_belief""}]"
R1094,-0.4,,0.0,4.0,"[{""belief_text"": ""felt slimy on my feet"", ""b_i"": 0.4, ""e_i"": -1, ""att_component"": -0.4, ""type"": ""attribute""}]"
